Time/sec, Current/A
1.863e+2, 1.506e-7
1.864e+2, 1.568e-7
1.865e+2, 1.528e-7
1.866e+2, 1.434e-7
1.867e+2, 1.414e-7
1.868e+2, 1.494e-7
1.869e+2, 1.568e-7
1.870e+2, 1.539e-7
1.871e+2, 1.440e-7
1.872e+2, 1.417e-7
1.873e+2, 1.490e-7
1.874e+2, 1.555e-7
1.875e+2, 1.551e-7
1.876e+2, 1.456e-7
1.877e+2, 1.412e-7
1.878e+2, 1.470e-7
1.879e+2, 1.563e-7
1.880e+2, 1.550e-7
1.881e+2, 1.465e-7
1.882e+2, 1.413e-7
1.883e+2, 1.466e-7
1.884e+2, 1.549e-7
1.885e+2, 1.556e-7
1.886e+2, 1.481e-7
1.887e+2, 1.410e-7
1.888e+2, 1.452e-7
1.889e+2, 1.545e-7
1.890e+2, 1.563e-7
1.891e+2, 1.493e-7
1.892e+2, 1.421e-7
1.893e+2, 1.439e-7
1.894e+2, 1.527e-7
1.895e+2, 1.570e-7
1.896e+2, 1.504e-7
1.897e+2, 1.430e-7
1.898e+2, 1.427e-7
1.899e+2, 1.513e-7
1.900e+2, 1.566e-7
1.901e+2, 1.520e-7
1.902e+2, 1.443e-7
1.903e+2, 1.418e-7
1.904e+2, 1.492e-7
1.905e+2, 1.570e-7
1.906e+2, 1.546e-7
1.907e+2, 1.455e-7
1.908e+2, 1.416e-7
1.909e+2, 1.471e-7
1.910e+2, 1.555e-7
1.911e+2, 1.558e-7
1.912e+2, 1.474e-7
1.913e+2, 1.417e-7
1.914e+2, 1.448e-7
1.915e+2, 1.539e-7
1.916e+2, 1.565e-7
1.917e+2, 1.499e-7
1.918e+2, 1.420e-7
1.919e+2, 1.435e-7
1.920e+2, 1.510e-7
1.921e+2, 1.568e-7
1.922e+2, 1.522e-7
1.923e+2, 1.432e-7
1.924e+2, 1.426e-7
1.925e+2, 1.497e-7
1.926e+2, 1.561e-7
1.927e+2, 1.544e-7
1.928e+2, 1.450e-7
1.929e+2, 1.416e-7
1.930e+2, 1.476e-7
1.931e+2, 1.553e-7
1.932e+2, 1.556e-7
1.933e+2, 1.481e-7
1.934e+2, 1.404e-7
1.935e+2, 1.452e-7
1.936e+2, 1.536e-7
1.937e+2, 1.566e-7
1.938e+2, 1.494e-7
1.939e+2, 1.423e-7
1.940e+2, 1.432e-7
1.941e+2, 1.514e-7
1.942e+2, 1.570e-7
1.943e+2, 1.530e-7
1.944e+2, 1.432e-7
1.945e+2, 1.417e-7
1.946e+2, 1.481e-7
1.947e+2, 1.563e-7
1.948e+2, 1.552e-7
1.949e+2, 1.459e-7
1.950e+2, 1.412e-7
1.951e+2, 1.460e-7
1.952e+2, 1.537e-7
1.953e+2, 1.567e-7
1.954e+2, 1.495e-7
1.955e+2, 1.413e-7
1.956e+2, 1.433e-7
1.957e+2, 1.514e-7
1.958e+2, 1.565e-7
1.959e+2, 1.518e-7
1.960e+2, 1.429e-7
1.961e+2, 1.414e-7
1.962e+2, 1.492e-7
1.963e+2, 1.564e-7
1.964e+2, 1.533e-7
1.965e+2, 1.453e-7
1.966e+2, 1.406e-7
1.967e+2, 1.464e-7
1.968e+2, 1.553e-7
1.969e+2, 1.555e-7
1.970e+2, 1.473e-7
1.971e+2, 1.409e-7
1.972e+2, 1.442e-7
1.973e+2, 1.523e-7
1.974e+2, 1.565e-7
1.975e+2, 1.502e-7
1.976e+2, 1.417e-7
1.977e+2, 1.422e-7
1.978e+2, 1.503e-7
1.979e+2, 1.567e-7
1.980e+2, 1.521e-7
1.981e+2, 1.444e-7
1.982e+2, 1.406e-7
1.983e+2, 1.474e-7
1.984e+2, 1.552e-7
1.985e+2, 1.547e-7
1.986e+2, 1.454e-7
1.987e+2, 1.408e-7
1.988e+2, 1.451e-7
1.989e+2, 1.532e-7
1.990e+2, 1.559e-7
1.991e+2, 1.481e-7
1.992e+2, 1.407e-7
1.993e+2, 1.436e-7
1.994e+2, 1.509e-7
1.995e+2, 1.563e-7
1.996e+2, 1.503e-7
1.997e+2, 1.429e-7
1.998e+2, 1.411e-7
1.999e+2, 1.484e-7
2.000e+2, 1.560e-7
2.001e+2, 1.517e-7
2.002e+2, 1.439e-7
2.003e+2, 1.405e-7
2.004e+2, 1.470e-7
2.005e+2, 1.548e-7
2.006e+2, 1.535e-7
2.007e+2, 1.460e-7
2.008e+2, 1.400e-7
2.009e+2, 1.443e-7
2.010e+2, 1.529e-7
2.011e+2, 1.552e-7
2.012e+2, 1.482e-7
2.013e+2, 1.406e-7
2.014e+2, 1.416e-7
2.015e+2, 1.500e-7
2.016e+2, 1.557e-7
2.017e+2, 1.515e-7
2.018e+2, 1.428e-7
2.019e+2, 1.405e-7
2.020e+2, 1.464e-7
2.021e+2, 1.543e-7
2.022e+2, 1.538e-7
2.023e+2, 1.469e-7
2.024e+2, 1.392e-7
2.025e+2, 1.417e-7
2.026e+2, 1.520e-7
2.027e+2, 1.555e-7
2.028e+2, 1.495e-7
2.029e+2, 1.414e-7
2.030e+2, 1.409e-7
2.031e+2, 1.474e-7
2.032e+2, 1.549e-7
2.033e+2, 1.528e-7
2.034e+2, 1.433e-7
2.035e+2, 1.392e-7
2.036e+2, 1.446e-7
2.037e+2, 1.524e-7
2.038e+2, 1.548e-7
2.039e+2, 1.478e-7
2.040e+2, 1.402e-7
2.041e+2, 1.413e-7
2.042e+2, 1.484e-7
2.043e+2, 1.551e-7
2.044e+2, 1.511e-7
2.045e+2, 1.427e-7
2.046e+2, 1.399e-7
2.047e+2, 1.443e-7
2.048e+2, 1.529e-7
2.049e+2, 1.541e-7
2.050e+2, 1.465e-7
2.051e+2, 1.396e-7
2.052e+2, 1.412e-7
2.053e+2, 1.491e-7
2.054e+2, 1.548e-7
2.055e+2, 1.507e-7
2.056e+2, 1.422e-7
2.057e+2, 1.389e-7
2.058e+2, 1.450e-7
2.059e+2, 1.528e-7
2.060e+2, 1.540e-7
2.061e+2, 1.458e-7
2.062e+2, 1.395e-7
2.063e+2, 1.410e-7
2.064e+2, 1.488e-7
2.065e+2, 1.546e-7
2.066e+2, 1.501e-7
2.067e+2, 1.417e-7
2.068e+2, 1.391e-7
2.069e+2, 1.451e-7
2.070e+2, 1.531e-7
2.071e+2, 1.532e-7
2.072e+2, 1.459e-7
2.073e+2, 1.389e-7
2.074e+2, 1.411e-7
2.075e+2, 1.495e-7
2.076e+2, 1.542e-7
2.077e+2, 1.492e-7
2.078e+2, 1.412e-7
2.079e+2, 1.384e-7
2.080e+2, 1.450e-7
2.081e+2, 1.526e-7
2.082e+2, 1.524e-7
2.083e+2, 1.446e-7
2.084e+2, 1.379e-7
2.085e+2, 1.423e-7
2.086e+2, 1.511e-7
2.087e+2, 1.536e-7
2.088e+2, 1.478e-7
2.089e+2, 1.389e-7
2.090e+2, 1.390e-7
2.091e+2, 1.476e-7
2.092e+2, 1.536e-7
2.093e+2, 1.497e-7
2.094e+2, 1.418e-7
2.095e+2, 1.376e-7
2.096e+2, 1.451e-7
2.097e+2, 1.524e-7
2.098e+2, 1.509e-7
2.099e+2, 1.433e-7
2.100e+2, 1.374e-7
2.101e+2, 1.426e-7
2.102e+2, 1.515e-7
2.103e+2, 1.519e-7
2.104e+2, 1.444e-7
2.105e+2, 1.378e-7
2.106e+2, 1.407e-7
2.107e+2, 1.501e-7
2.108e+2, 1.523e-7
2.109e+2, 1.456e-7
2.110e+2, 1.379e-7
2.111e+2, 1.399e-7
2.112e+2, 1.485e-7
2.113e+2, 1.529e-7
2.114e+2, 1.467e-7
2.115e+2, 1.387e-7
2.116e+2, 1.386e-7
2.117e+2, 1.475e-7
2.118e+2, 1.527e-7
2.119e+2, 1.472e-7
2.120e+2, 1.385e-7
2.121e+2, 1.391e-7
2.122e+2, 1.462e-7
2.123e+2, 1.525e-7
2.124e+2, 1.484e-7
2.125e+2, 1.389e-7
2.126e+2, 1.371e-7
2.127e+2, 1.450e-7
2.128e+2, 1.510e-7
2.129e+2, 1.486e-7
2.130e+2, 1.404e-7
2.131e+2, 1.360e-7
2.132e+2, 1.428e-7
2.133e+2, 1.511e-7
2.134e+2, 1.500e-7
2.135e+2, 1.419e-7
2.136e+2, 1.365e-7
2.137e+2, 1.406e-7
2.138e+2, 1.501e-7
2.139e+2, 1.511e-7
2.140e+2, 1.439e-7
2.141e+2, 1.366e-7
2.142e+2, 1.383e-7
2.143e+2, 1.479e-7
2.144e+2, 1.525e-7
2.145e+2, 1.450e-7
2.146e+2, 1.379e-7
2.147e+2, 1.372e-7
2.148e+2, 1.452e-7
2.149e+2, 1.506e-7
2.150e+2, 1.479e-7
2.151e+2, 1.375e-7
2.152e+2, 1.362e-7
2.153e+2, 1.432e-7
2.154e+2, 1.501e-7
2.155e+2, 1.485e-7
2.156e+2, 1.398e-7
2.157e+2, 1.361e-7
2.158e+2, 1.411e-7
2.159e+2, 1.499e-7
2.160e+2, 1.510e-7
2.161e+2, 1.415e-7
2.162e+2, 1.351e-7
2.163e+2, 1.400e-7
2.164e+2, 1.482e-7
2.165e+2, 1.499e-7
2.166e+2, 1.430e-7
2.167e+2, 1.359e-7
2.168e+2, 1.381e-7
2.169e+2, 1.475e-7
2.170e+2, 1.508e-7
2.171e+2, 1.440e-7
2.172e+2, 1.354e-7
2.173e+2, 1.369e-7
2.174e+2, 1.450e-7
2.175e+2, 1.504e-7
2.176e+2, 1.431e-7
2.177e+2, 1.355e-7
2.178e+2, 1.356e-7
2.179e+2, 1.435e-7
2.180e+2, 1.505e-7
2.181e+2, 1.458e-7
2.182e+2, 1.362e-7
2.183e+2, 1.360e-7
2.184e+2, 1.429e-7
2.185e+2, 1.498e-7
2.186e+2, 1.464e-7
2.187e+2, 1.368e-7
2.188e+2, 1.341e-7
2.189e+2, 1.412e-7
2.190e+2, 1.489e-7
2.191e+2, 1.471e-7
2.192e+2, 1.377e-7
2.193e+2, 1.329e-7
2.194e+2, 1.383e-7
2.195e+2, 1.469e-7
2.196e+2, 1.486e-7
2.197e+2, 1.398e-7
2.198e+2, 1.340e-7
2.199e+2, 1.362e-7
2.200e+2, 1.455e-7
2.201e+2, 1.488e-7
2.202e+2, 1.422e-7
2.203e+2, 1.348e-7
2.204e+2, 1.339e-7
2.205e+2, 1.412e-7
2.206e+2, 1.485e-7
2.207e+2, 1.449e-7
2.208e+2, 1.361e-7
2.209e+2, 1.322e-7
2.210e+2, 1.395e-7
2.211e+2, 1.470e-7
2.212e+2, 1.457e-7
2.213e+2, 1.376e-7
2.214e+2, 1.325e-7
2.215e+2, 1.369e-7
2.216e+2, 1.454e-7
2.217e+2, 1.470e-7
2.218e+2, 1.395e-7
2.219e+2, 1.318e-7
2.220e+2, 1.353e-7
2.221e+2, 1.447e-7
2.222e+2, 1.472e-7
2.223e+2, 1.410e-7
2.224e+2, 1.324e-7
2.225e+2, 1.343e-7
2.226e+2, 1.419e-7
2.227e+2, 1.479e-7
2.228e+2, 1.420e-7
2.229e+2, 1.341e-7
2.230e+2, 1.319e-7
2.231e+2, 1.400e-7
2.232e+2, 1.471e-7
2.233e+2, 1.435e-7
2.234e+2, 1.346e-7
2.235e+2, 1.314e-7
2.236e+2, 1.377e-7
2.237e+2, 1.459e-7
2.238e+2, 1.444e-7
2.239e+2, 1.361e-7
2.240e+2, 1.309e-7
2.241e+2, 1.367e-7
2.242e+2, 1.446e-7
2.243e+2, 1.456e-7
2.244e+2, 1.398e-7
2.245e+2, 1.309e-7
2.246e+2, 1.334e-7
2.247e+2, 1.423e-7
2.248e+2, 1.460e-7
2.249e+2, 1.402e-7
2.250e+2, 1.316e-7
2.251e+2, 1.330e-7
2.252e+2, 1.399e-7
2.253e+2, 1.460e-7
2.254e+2, 1.425e-7
2.255e+2, 1.342e-7
2.256e+2, 1.304e-7
2.257e+2, 1.375e-7
2.258e+2, 1.441e-7
2.259e+2, 1.443e-7
2.260e+2, 1.372e-7
2.261e+2, 1.297e-7
2.262e+2, 1.341e-7
2.263e+2, 1.414e-7
2.264e+2, 1.461e-7
2.265e+2, 1.395e-7
2.266e+2, 1.314e-7
2.267e+2, 1.309e-7
2.268e+2, 1.387e-7
2.269e+2, 1.453e-7
2.270e+2, 1.422e-7
2.271e+2, 1.341e-7
2.272e+2, 1.293e-7
2.273e+2, 1.355e-7
2.274e+2, 1.436e-7
2.275e+2, 1.443e-7
2.276e+2, 1.365e-7
2.277e+2, 1.300e-7
2.278e+2, 1.323e-7
2.279e+2, 1.413e-7
2.280e+2, 1.452e-7
2.281e+2, 1.391e-7
2.282e+2, 1.314e-7
2.283e+2, 1.306e-7
2.284e+2, 1.385e-7
2.285e+2, 1.450e-7
2.286e+2, 1.417e-7
2.287e+2, 1.326e-7
2.288e+2, 1.291e-7
2.289e+2, 1.363e-7
2.290e+2, 1.437e-7
2.291e+2, 1.426e-7
2.292e+2, 1.347e-7
2.293e+2, 1.290e-7
2.294e+2, 1.336e-7
2.295e+2, 1.420e-7
2.296e+2, 1.442e-7
2.297e+2, 1.371e-7
2.298e+2, 1.289e-7
2.299e+2, 1.318e-7
2.300e+2, 1.403e-7
2.301e+2, 1.439e-7
2.302e+2, 1.392e-7
2.303e+2, 1.310e-7
2.304e+2, 1.294e-7
2.305e+2, 1.373e-7
2.306e+2, 1.441e-7
2.307e+2, 1.404e-7
2.308e+2, 1.331e-7
2.309e+2, 1.290e-7
2.310e+2, 1.345e-7
2.311e+2, 1.424e-7
2.312e+2, 1.438e-7
2.313e+2, 1.351e-7
2.314e+2, 1.285e-7
2.315e+2, 1.318e-7
2.316e+2, 1.400e-7
2.317e+2, 1.439e-7
2.318e+2, 1.387e-7
2.319e+2, 1.299e-7
2.320e+2, 1.290e-7
2.321e+2, 1.368e-7
2.322e+2, 1.441e-7
2.323e+2, 1.411e-7
2.324e+2, 1.333e-7
2.325e+2, 1.279e-7
2.326e+2, 1.328e-7
2.327e+2, 1.416e-7
2.328e+2, 1.432e-7
2.329e+2, 1.363e-7
2.330e+2, 1.288e-7
2.331e+2, 1.297e-7
2.332e+2, 1.382e-7
2.333e+2, 1.431e-7
2.334e+2, 1.395e-7
2.335e+2, 1.320e-7
2.336e+2, 1.276e-7
2.337e+2, 1.331e-7
2.338e+2, 1.418e-7
2.339e+2, 1.420e-7
2.340e+2, 1.357e-7
2.341e+2, 1.286e-7
2.342e+2, 1.293e-7
2.343e+2, 1.382e-7
2.344e+2, 1.436e-7
2.345e+2, 1.391e-7
2.346e+2, 1.333e-7
2.347e+2, 1.270e-7
2.348e+2, 1.333e-7
2.349e+2, 1.412e-7
2.350e+2, 1.417e-7
2.351e+2, 1.352e-7
2.352e+2, 1.280e-7
2.353e+2, 1.289e-7
2.354e+2, 1.381e-7
2.355e+2, 1.429e-7
2.356e+2, 1.393e-7
2.357e+2, 1.311e-7
2.358e+2, 1.272e-7
2.359e+2, 1.334e-7
2.360e+2, 1.394e-7
2.361e+2, 1.422e-7
2.362e+2, 1.354e-7
2.363e+2, 1.279e-7
2.364e+2, 1.287e-7
2.365e+2, 1.364e-7
2.366e+2, 1.430e-7
2.367e+2, 1.397e-7
2.368e+2, 1.314e-7
2.369e+2, 1.271e-7
2.370e+2, 1.318e-7
2.371e+2, 1.402e-7
2.372e+2, 1.428e-7
2.373e+2, 1.359e-7
2.374e+2, 1.301e-7
2.375e+2, 1.274e-7
2.376e+2, 1.358e-7
2.377e+2, 1.418e-7
2.378e+2, 1.399e-7
2.379e+2, 1.311e-7
2.380e+2, 1.269e-7
2.381e+2, 1.310e-7
2.382e+2, 1.397e-7
2.383e+2, 1.421e-7
2.384e+2, 1.357e-7
2.385e+2, 1.277e-7
2.386e+2, 1.281e-7
2.387e+2, 1.353e-7
2.388e+2, 1.422e-7
2.389e+2, 1.390e-7
2.390e+2, 1.307e-7
2.391e+2, 1.261e-7
2.392e+2, 1.320e-7
2.393e+2, 1.402e-7
2.394e+2, 1.414e-7
2.395e+2, 1.335e-7
2.396e+2, 1.266e-7
2.397e+2, 1.294e-7
2.398e+2, 1.374e-7
2.399e+2, 1.419e-7
2.400e+2, 1.365e-7
2.401e+2, 1.279e-7
2.402e+2, 1.276e-7
2.403e+2, 1.344e-7
2.404e+2, 1.413e-7
2.405e+2, 1.392e-7
2.406e+2, 1.297e-7
2.407e+2, 1.261e-7
2.408e+2, 1.322e-7
2.409e+2, 1.397e-7
2.410e+2, 1.409e-7
2.411e+2, 1.321e-7
2.412e+2, 1.258e-7
2.413e+2, 1.297e-7
2.414e+2, 1.387e-7
2.415e+2, 1.419e-7
2.416e+2, 1.347e-7
2.417e+2, 1.274e-7
2.418e+2, 1.275e-7
2.419e+2, 1.351e-7
2.420e+2, 1.417e-7
2.421e+2, 1.386e-7
2.422e+2, 1.294e-7
2.423e+2, 1.254e-7
2.424e+2, 1.321e-7
2.425e+2, 1.394e-7
2.426e+2, 1.403e-7
2.427e+2, 1.329e-7
2.428e+2, 1.255e-7
2.429e+2, 1.287e-7
2.430e+2, 1.368e-7
2.431e+2, 1.415e-7
2.432e+2, 1.357e-7
2.433e+2, 1.281e-7
2.434e+2, 1.264e-7
2.435e+2, 1.334e-7
2.436e+2, 1.406e-7
2.437e+2, 1.386e-7
2.438e+2, 1.303e-7
2.439e+2, 1.253e-7
2.440e+2, 1.309e-7
2.441e+2, 1.383e-7
2.442e+2, 1.412e-7
2.443e+2, 1.331e-7
2.444e+2, 1.266e-7
2.445e+2, 1.281e-7
2.446e+2, 1.353e-7
2.447e+2, 1.413e-7
2.448e+2, 1.359e-7
2.449e+2, 1.273e-7
2.450e+2, 1.258e-7
2.451e+2, 1.333e-7
2.452e+2, 1.410e-7
2.453e+2, 1.382e-7
2.454e+2, 1.298e-7
2.455e+2, 1.257e-7
2.456e+2, 1.308e-7
2.457e+2, 1.385e-7
2.458e+2, 1.394e-7
2.459e+2, 1.310e-7
2.460e+2, 1.253e-7
2.461e+2, 1.285e-7
2.462e+2, 1.374e-7
2.463e+2, 1.405e-7
2.464e+2, 1.343e-7
2.465e+2, 1.257e-7
2.466e+2, 1.277e-7
2.467e+2, 1.355e-7
2.468e+2, 1.404e-7
2.469e+2, 1.355e-7
2.470e+2, 1.270e-7
2.471e+2, 1.257e-7
2.472e+2, 1.334e-7
2.473e+2, 1.405e-7
2.474e+2, 1.367e-7
2.475e+2, 1.290e-7
2.476e+2, 1.249e-7
2.477e+2, 1.321e-7
2.478e+2, 1.404e-7
2.479e+2, 1.383e-7
2.480e+2, 1.289e-7
2.481e+2, 1.256e-7
2.482e+2, 1.306e-7
2.483e+2, 1.390e-7
2.484e+2, 1.390e-7
2.485e+2, 1.306e-7
2.486e+2, 1.249e-7
2.487e+2, 1.292e-7
2.488e+2, 1.384e-7
2.489e+2, 1.397e-7
2.490e+2, 1.318e-7
2.491e+2, 1.254e-7
2.492e+2, 1.277e-7
2.493e+2, 1.362e-7
2.494e+2, 1.405e-7
2.495e+2, 1.337e-7
2.496e+2, 1.257e-7
2.497e+2, 1.263e-7
2.498e+2, 1.346e-7
2.499e+2, 1.402e-7
2.500e+2, 1.360e-7
2.501e+2, 1.276e-7
2.502e+2, 1.248e-7
2.503e+2, 1.323e-7
2.504e+2, 1.394e-7
2.505e+2, 1.376e-7
2.506e+2, 1.296e-7
2.507e+2, 1.240e-7
2.508e+2, 1.292e-7
2.509e+2, 1.378e-7
2.510e+2, 1.393e-7
2.511e+2, 1.314e-7
2.512e+2, 1.241e-7
2.513e+2, 1.269e-7
2.514e+2, 1.359e-7
2.515e+2, 1.390e-7
2.516e+2, 1.347e-7
2.517e+2, 1.252e-7
2.518e+2, 1.243e-7
2.519e+2, 1.327e-7
2.520e+2, 1.393e-7
2.521e+2, 1.361e-7
2.522e+2, 1.273e-7
2.523e+2, 1.238e-7
2.524e+2, 1.302e-7
2.525e+2, 1.385e-7
2.526e+2, 1.375e-7
2.527e+2, 1.302e-7
2.528e+2, 1.251e-7
2.529e+2, 1.268e-7
2.530e+2, 1.366e-7
2.531e+2, 1.394e-7
2.532e+2, 1.330e-7
2.533e+2, 1.247e-7
2.534e+2, 1.251e-7
2.535e+2, 1.331e-7
2.536e+2, 1.390e-7
2.537e+2, 1.362e-7
2.538e+2, 1.279e-7
2.539e+2, 1.233e-7
2.540e+2, 1.293e-7
2.541e+2, 1.373e-7
2.542e+2, 1.388e-7
2.543e+2, 1.307e-7
2.544e+2, 1.239e-7
2.545e+2, 1.266e-7
2.546e+2, 1.348e-7
2.547e+2, 1.389e-7
2.548e+2, 1.343e-7
2.549e+2, 1.258e-7
2.550e+2, 1.246e-7
2.551e+2, 1.325e-7
2.552e+2, 1.391e-7
2.553e+2, 1.380e-7
2.554e+2, 1.268e-7
2.555e+2, 1.242e-7
2.556e+2, 1.296e-7
2.557e+2, 1.376e-7
2.558e+2, 1.377e-7
2.559e+2, 1.297e-7
2.560e+2, 1.239e-7
2.561e+2, 1.270e-7
2.562e+2, 1.359e-7
2.563e+2, 1.389e-7
2.564e+2, 1.310e-7
2.565e+2, 1.248e-7
2.566e+2, 1.254e-7
2.567e+2, 1.346e-7
2.568e+2, 1.395e-7
2.569e+2, 1.332e-7
2.570e+2, 1.245e-7
2.571e+2, 1.244e-7
2.572e+2, 1.327e-7
2.573e+2, 1.390e-7
2.574e+2, 1.343e-7
2.575e+2, 1.265e-7
2.576e+2, 1.235e-7
2.577e+2, 1.310e-7
2.578e+2, 1.377e-7
2.579e+2, 1.360e-7
2.580e+2, 1.275e-7
2.581e+2, 1.228e-7
2.582e+2, 1.289e-7
2.583e+2, 1.371e-7
2.584e+2, 1.378e-7
2.585e+2, 1.301e-7
2.586e+2, 1.232e-7
2.587e+2, 1.258e-7
2.588e+2, 1.354e-7
2.589e+2, 1.383e-7
2.590e+2, 1.318e-7
2.591e+2, 1.245e-7
2.592e+2, 1.237e-7
2.593e+2, 1.328e-7
2.594e+2, 1.380e-7
2.595e+2, 1.339e-7
2.596e+2, 1.262e-7
2.597e+2, 1.229e-7
2.598e+2, 1.294e-7
2.599e+2, 1.379e-7
2.600e+2, 1.357e-7
2.601e+2, 1.287e-7
2.602e+2, 1.222e-7
2.603e+2, 1.268e-7
2.604e+2, 1.361e-7
2.605e+2, 1.375e-7
2.606e+2, 1.313e-7
2.607e+2, 1.248e-7
2.608e+2, 1.236e-7
2.609e+2, 1.325e-7
2.610e+2, 1.383e-7
2.611e+2, 1.348e-7
2.612e+2, 1.260e-7
2.613e+2, 1.229e-7
2.614e+2, 1.292e-7
2.615e+2, 1.366e-7
2.616e+2, 1.365e-7
2.617e+2, 1.298e-7
2.618e+2, 1.231e-7
2.619e+2, 1.249e-7
2.620e+2, 1.336e-7
2.621e+2, 1.379e-7
2.622e+2, 1.326e-7
2.623e+2, 1.248e-7
2.624e+2, 1.226e-7
2.625e+2, 1.302e-7
2.626e+2, 1.375e-7
2.627e+2, 1.354e-7
2.628e+2, 1.272e-7
2.629e+2, 1.224e-7
2.630e+2, 1.272e-7
2.631e+2, 1.356e-7
2.632e+2, 1.375e-7
2.633e+2, 1.300e-7
2.634e+2, 1.236e-7
2.635e+2, 1.239e-7
2.636e+2, 1.325e-7
2.637e+2, 1.378e-7
2.638e+2, 1.355e-7
2.639e+2, 1.246e-7
2.640e+2, 1.219e-7
2.641e+2, 1.278e-7
2.642e+2, 1.362e-7
2.643e+2, 1.361e-7
2.644e+2, 1.288e-7
2.645e+2, 1.219e-7
2.646e+2, 1.253e-7
2.647e+2, 1.339e-7
2.648e+2, 1.377e-7
2.649e+2, 1.320e-7
2.650e+2, 1.235e-7
2.651e+2, 1.236e-7
2.652e+2, 1.297e-7
2.653e+2, 1.377e-7
2.654e+2, 1.351e-7
2.655e+2, 1.265e-7
2.656e+2, 1.220e-7
2.657e+2, 1.259e-7
2.658e+2, 1.350e-7
2.659e+2, 1.369e-7
2.660e+2, 1.299e-7
2.661e+2, 1.231e-7
2.662e+2, 1.233e-7
2.663e+2, 1.312e-7
2.664e+2, 1.370e-7
2.665e+2, 1.336e-7
2.666e+2, 1.261e-7
2.667e+2, 1.210e-7
2.668e+2, 1.277e-7
2.669e+2, 1.352e-7
2.670e+2, 1.364e-7
2.671e+2, 1.288e-7
2.672e+2, 1.219e-7
2.673e+2, 1.240e-7
2.674e+2, 1.318e-7
2.675e+2, 1.369e-7
2.676e+2, 1.323e-7
2.677e+2, 1.244e-7
2.678e+2, 1.213e-7
2.679e+2, 1.286e-7
2.680e+2, 1.355e-7
2.681e+2, 1.352e-7
2.682e+2, 1.279e-7
2.683e+2, 1.210e-7
2.684e+2, 1.247e-7
2.685e+2, 1.337e-7
2.686e+2, 1.364e-7
2.687e+2, 1.306e-7
2.688e+2, 1.229e-7
2.689e+2, 1.226e-7
2.690e+2, 1.298e-7
2.691e+2, 1.364e-7
2.692e+2, 1.336e-7
2.693e+2, 1.259e-7
2.694e+2, 1.215e-7
2.695e+2, 1.260e-7
2.696e+2, 1.348e-7
2.697e+2, 1.369e-7
2.698e+2, 1.286e-7
2.699e+2, 1.215e-7
2.700e+2, 1.235e-7
2.701e+2, 1.310e-7
2.702e+2, 1.369e-7
2.703e+2, 1.323e-7
2.704e+2, 1.238e-7
2.705e+2, 1.218e-7
2.706e+2, 1.282e-7
2.707e+2, 1.352e-7
2.708e+2, 1.349e-7
2.709e+2, 1.274e-7
2.710e+2, 1.208e-7
2.711e+2, 1.248e-7
2.712e+2, 1.334e-7
2.713e+2, 1.357e-7
2.714e+2, 1.306e-7
2.715e+2, 1.221e-7
2.716e+2, 1.218e-7
2.717e+2, 1.299e-7
2.718e+2, 1.360e-7
2.719e+2, 1.331e-7
2.720e+2, 1.247e-7
2.721e+2, 1.210e-7
2.722e+2, 1.258e-7
2.723e+2, 1.345e-7
2.724e+2, 1.364e-7
2.725e+2, 1.283e-7
2.726e+2, 1.210e-7
2.727e+2, 1.230e-7
2.728e+2, 1.313e-7
2.729e+2, 1.361e-7
2.730e+2, 1.322e-7
2.731e+2, 1.234e-7
2.732e+2, 1.213e-7
2.733e+2, 1.266e-7
2.734e+2, 1.355e-7
2.735e+2, 1.349e-7
2.736e+2, 1.268e-7
2.737e+2, 1.208e-7
2.738e+2, 1.237e-7
2.739e+2, 1.318e-7
2.740e+2, 1.363e-7
2.741e+2, 1.310e-7
2.742e+2, 1.232e-7
2.743e+2, 1.203e-7
2.744e+2, 1.279e-7
2.745e+2, 1.355e-7
2.746e+2, 1.331e-7
2.747e+2, 1.265e-7
2.748e+2, 1.202e-7
2.749e+2, 1.244e-7
2.750e+2, 1.328e-7
2.751e+2, 1.354e-7
2.752e+2, 1.292e-7
2.753e+2, 1.215e-7
2.754e+2, 1.216e-7
2.755e+2, 1.304e-7
2.756e+2, 1.355e-7
2.757e+2, 1.322e-7
2.758e+2, 1.246e-7
2.759e+2, 1.200e-7
2.760e+2, 1.266e-7
2.761e+2, 1.348e-7
2.762e+2, 1.339e-7
2.763e+2, 1.270e-7
2.764e+2, 1.204e-7
2.765e+2, 1.231e-7
2.766e+2, 1.320e-7
2.767e+2, 1.359e-7
2.768e+2, 1.302e-7
2.769e+2, 1.216e-7
2.770e+2, 1.209e-7
2.771e+2, 1.286e-7
2.772e+2, 1.357e-7
2.773e+2, 1.321e-7
2.774e+2, 1.236e-7
2.775e+2, 1.206e-7
2.776e+2, 1.267e-7
2.777e+2, 1.333e-7
2.778e+2, 1.349e-7
2.779e+2, 1.254e-7
2.780e+2, 1.199e-7
2.781e+2, 1.241e-7
2.782e+2, 1.319e-7
2.783e+2, 1.351e-7
2.784e+2, 1.283e-7
2.785e+2, 1.206e-7
2.786e+2, 1.218e-7
2.787e+2, 1.309e-7
2.788e+2, 1.350e-7
2.789e+2, 1.304e-7
2.790e+2, 1.213e-7
2.791e+2, 1.203e-7
2.792e+2, 1.289e-7
2.793e+2, 1.349e-7
2.794e+2, 1.309e-7
